item,itemLabel,idwlm,localLabel,municipioLabel,fonte,cat,cats,button,tipos,classes
http://www.wikidata.org/entity/Q10328776,Mercado Municipal de Santa Maria da Feira,DGPC-6325648,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Santa Maria da Feira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6325648 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=26266 SIPA],Mercado Municipal de Santa Maria da Feira,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Mercado Municipal de Santa Maria da Feira,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10328776&descriptionlang=pt&description=Mercado%20Municipal%20de%20Santa%20Maria%20da%20Feira%20-%20mercado%20em%20Santa%20Maria%20da%20Feira%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CMercado%20Municipal%20de%20Santa%20Maria%20da%20Feira]],mercado,Monumento de Interesse Público
http://www.wikidata.org/entity/Q98348903,Quinta do Castelo,DGPC-6469253,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Santa Maria da Feira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6469253 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=26281 SIPA],Quinta do Castelo,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Quinta do Castelo,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98348903&descriptionlang=pt&description=Quinta%20do%20Castelo%20-%20Santa%20Maria%20da%20Feira%20-%20Portugal%20-%20Arquitectura%20Civil%20%2F%20Quinta&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CQuinta%20do%20Castelo]],quinta,sem protecção legal
http://www.wikidata.org/entity/Q98444368,Árvore isolada em Domínio Público Rodoviário,ICNFAIP01093503I,"Santa Maria da Feira, Travanca, Sanfins e Espargo",Santa Maria da Feira,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444368&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Dom%C3%ADnio%20P%C3%BAblico%20Rodovi%C3%A1rio%20-%20t%C3%ADlia-prateada%20em%20Dom%C3%ADnio%20P%C3%BAblico%20Rodovi%C3%A1rio&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q9698228,Casa da Torre (São João de Ver),DGPC-73207,São João de Ver,Santa Maria da Feira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73207 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=268 SIPA],Casa da Torre (São João de Vêr),Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa da Torre (São João de Vêr),[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q9698228&descriptionlang=pt&description=Casa%20da%20Torre%20%28S%C3%A3o%20Jo%C3%A3o%20de%20Ver%29%20-%20casa%20nobre%20em%20S%C3%A3o%20Jo%C3%A3o%20de%20Ver%2C%20Santa%20Maria%20da%20Feira%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20da%20Torre%20%28S%C3%A3o%20Jo%C3%A3o%20de%20V%C3%AAr%29]],casa,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q66813069,Troço da estrada real Lisboa - Porto em Airas,DGPC-73208,São João de Ver,Santa Maria da Feira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73208 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=720 SIPA],Troço da estrada real Lisboa-Porto em Airas,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Troço da estrada real Lisboa-Porto em Airas,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813069&descriptionlang=pt&description=Tro%C3%A7o%20da%20estrada%20real%20Lisboa%20-%20Porto%20em%20Airas%20-%20estrada%20em%20Santa%20Maria%20da%20Feira%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CTro%C3%A7o%20da%20estrada%20real%20Lisboa-Porto%20em%20Airas]],estrada,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q90813995,Quinta da Murtosa,DGPC-9237960,São Miguel de Souto e Mosteirô,Santa Maria da Feira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/9237960 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=10351 SIPA],Quinta da Murtosa,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Quinta da Murtosa,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q90813995&descriptionlang=pt&description=Quinta%20da%20Murtosa&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CQuinta%20da%20Murtosa]],quinta,Monumento de Interesse Público
http://www.wikidata.org/entity/Q66813073,Troço da via antiga de Mosteiró,DGPC-74965,São Miguel de Souto e Mosteirô,Santa Maria da Feira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74965 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=197 SIPA],Troço da via antiga de Mosteiró,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Troço da via antiga de Mosteiró,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813073&descriptionlang=pt&description=Tro%C3%A7o%20da%20via%20antiga%20de%20Mosteir%C3%B3%20-%20via%20em%20Santa%20Maria%20da%20Feira%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CTro%C3%A7o%20da%20via%20antiga%20de%20Mosteir%C3%B3]],via de comunicação,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q98444310,Árvore isolada em Quinta de Sousa Brandão,ICNF-KNJ1/466,São Miguel de Souto e Mosteirô,Santa Maria da Feira,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444310&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Quinta%20de%20Sousa%20Brand%C3%A3o%20-%20tulipeiro-da-virg%C3%ADnia%20ou%20%C3%A1rvore-do-ponto%20em%20Quinta%20de%20Sousa%20Brand%C3%A3o&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q570524,Anta da Cerqueira,DGPC-74385,Couto de Esteves,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/74385 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=668 SIPA],Anta da Cerqueira,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Anta da Cerqueira,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q570524&descriptionlang=pt&description=Anta%20da%20Cerqueira&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CAnta%20da%20Cerqueira]],anta,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q66813083,Monumentos Megalíticos do Souto do Coval,DGPC-155891,Couto de Esteves,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155891 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=10769 SIPA],Monumentos Megalíticos do Souto do Coval,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Monumentos Megalíticos do Souto do Coval,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813083&descriptionlang=pt&description=Monumentos%20Megal%C3%ADticos%20do%20Souto%20do%20Coval%20-%20monumento%20megal%C3%ADtico%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CMonumentos%20Megal%C3%ADticos%20do%20Souto%20do%20Coval]],megalíto,sem protecção legal
http://www.wikidata.org/entity/Q11789,Pelourinho de Couto de Esteves,DGPC-73881,Couto de Esteves,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73881 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=229 SIPA],Pelourinho de Couto de Esteves,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho de Couto de Esteves,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q11789&descriptionlang=pt&description=Pelourinho%20de%20Couto%20de%20Esteves%20-%20pelourinho%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20de%20Couto%20de%20Esteves]],pelourinho,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q67400450,Ponte do Poço de São Tiago,DGPC-155892,Pessegueiro do Vouga,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/155892 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=242 SIPA],Ponte do Poço de São Tiago,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Ponte do Poço de São Tiago,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q67400450&descriptionlang=pt&description=Ponte%20do%20Po%C3%A7o%20de%20S%C3%A3o%20Tiago%20-%20ponte%20ferrovi%C3%A1ria%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPonte%20do%20Po%C3%A7o%20de%20S%C3%A3o%20Tiago]],ponte ferroviária,Em vias de classificação
http://www.wikidata.org/entity/Q66813077,Casa da Aldeia,DGPC-71039,Sever do Vouga,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/71039 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=239 SIPA],Casa da Aldeia,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa da Aldeia,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813077&descriptionlang=pt&description=Casa%20da%20Aldeia%20-%20casa%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20da%20Aldeia]],casa,Imóvel de Interesse Municipal
http://www.wikidata.org/entity/Q10348197,Pelourinho de Sever do Vouga,DGPC-73765,Sever do Vouga,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73765 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=230 SIPA],Pelourinho de Sever do Vouga,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho de Sever do Vouga,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10348197&descriptionlang=pt&description=Pelourinho%20de%20Sever%20do%20Vouga%20-%20pelourinho%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20de%20Sever%20do%20Vouga]],pelourinho,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q98444757,Árvore isolada em Cemitério Velho - Igreja Matriz,ICNF-KNJ1/566,Sever do Vouga,Sever do Vouga,,,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q98444757&descriptionlang=pt&description=%C3%81rvore%20isolada%20em%20Cemit%C3%A9rio%20Velho%20-%20Igreja%20Matriz%20-%20cameleira%20em%20Cemit%C3%A9rio%20Velho%20-%20Igreja%20Matriz&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],Árvore de Interesse Público,
http://www.wikidata.org/entity/Q97098052,Centro Social Maria da Glória Almeida e Pinho,DGPC-15841460,Silva Escura e Dornelas,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/15841460 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97098052&descriptionlang=pt&description=Centro%20Social%20Maria%20da%20Gl%C3%B3ria%20Almeida%20e%20Pinho%20-%20Sever%20do%20Vouga%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],centro social,sem protecção legal
http://www.wikidata.org/entity/Q66813081,Pedra da Moura,DGPC-72869,Silva Escura e Dornelas,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72869 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=783 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813081&descriptionlang=pt&description=Pedra%20da%20Moura%20-%20anta%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],dólmen,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q10332170,Monumento Megalítico de Chão Redondo 1 e 2,DGPC-73183,Talhadas,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73183 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=870 SIPA],Monumentos Megalíticos do Chão de Redondo 1 e 2,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Monumentos Megalíticos do Chão de Redondo 1 e 2,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10332170&descriptionlang=pt&description=Monumento%20Megal%C3%ADtico%20de%20Ch%C3%A3o%20Redondo%201%20e%202&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CMonumentos%20Megal%C3%ADticos%20do%20Ch%C3%A3o%20de%20Redondo%201%20e%202]],mamoa,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q66813082,Troço de via romana no lugar de Ereira,DGPC-73810,Talhadas,Sever do Vouga,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73810 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=892 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813082&descriptionlang=pt&description=Tro%C3%A7o%20de%20via%20romana%20no%20lugar%20de%20Ereira%20-%20via%20em%20Sever%20do%20Vouga%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],"estrutura da Roma Antiga, estrada romana",Imóvel de Interesse Público
http://www.wikidata.org/entity/Q96639878,CTT de São João da Madeira,DGPC-10971020,São João da Madeira,São João da Madeira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/10971020 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=21178 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q96639878&descriptionlang=pt&description=CTT%20de%20S%C3%A3o%20Jo%C3%A3o%20da%20Madeira%20-%20S%C3%A3o%20Jo%C3%A3o%20da%20Madeira%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],posto de correio,sem protecção legal
http://www.wikidata.org/entity/Q66813075,Casa da Quinta do Morgado,DGPC-72280,São João da Madeira,São João da Madeira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/72280 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=222 SIPA],Casa da Quinta do Morgado,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Casa da Quinta do Morgado,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813075&descriptionlang=pt&description=Casa%20da%20Quinta%20do%20Morgado%20-%20conjunto%20em%20S%C3%A3o%20Jo%C3%A3o%20da%20Madeira%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CCasa%20da%20Quinta%20do%20Morgado]],conjunto urbano,Monumento de Interesse Público
http://www.wikidata.org/entity/Q97083044,Hospital de São João da Madeira,DGPC-11655611,São João da Madeira,São João da Madeira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/11655611 DGPC],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q97083044&descriptionlang=pt&description=Hospital%20de%20S%C3%A3o%20Jo%C3%A3o%20da%20Madeira%20-%20S%C3%A3o%20Jo%C3%A3o%20da%20Madeira%20-%20Portugal%20-%20-&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],hospital,sem protecção legal
http://www.wikidata.org/entity/Q66813076,OLIVA,DGPC-6647297,São João da Madeira,São João da Madeira,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6647297 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=29882 SIPA],OLIVA,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|OLIVA,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813076&descriptionlang=pt&description=OLIVA%20-%20arquitectura%20industrial%20moderna%20%281925-1965%29%20em%20S%C3%A3o%20Jo%C3%A3o%20da%20Madeira%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7COLIVA]],"património industrial, fábrica","Património Industrial, Em estudo"
http://www.wikidata.org/entity/Q105855075,Igreja Paroquial de Arões,SIPA-10487,Arões,Vale de Cambra,[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=10487 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q105855075&descriptionlang=pt&description=Igreja%20Paroquial%20de%20Ar%C3%B5es&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],igreja,Em estudo
http://www.wikidata.org/entity/Q66813086,Outeiro dos Riscos,DGPC-6291577,Cepelos,Vale de Cambra,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/6291577 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=11349 SIPA],,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q66813086&descriptionlang=pt&description=Outeiro%20dos%20Riscos%20-%20gravura%20em%20Vale%20de%20Cambra%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro]],arte rupestre,Sítio de Interesse Público
http://www.wikidata.org/entity/Q7228134,Ponte de Cavalos,DGPC-3928831,Cepelos,Vale de Cambra,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/3928831 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=10198 SIPA],Ponte de Cavalos,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Ponte de Cavalos,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q7228134&descriptionlang=pt&description=Ponte%20de%20Cavalos%20-%20ponte%20em%20Vale%20de%20Cambra%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPonte%20de%20Cavalos]],ponte,sem protecção legal
http://www.wikidata.org/entity/Q10348132,Pelourinho de Macieira,DGPC-73764,Macieira de Cambra,Vale de Cambra,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/73764 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=660 SIPA],Pelourinho de Macieira de Cambra,Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Pelourinho de Macieira de Cambra,[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q10348132&descriptionlang=pt&description=Pelourinho%20de%20Macieira%20-%20pelourinho%20em%20Vale%20de%20Cambra%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPelourinho%20de%20Macieira%20de%20Cambra]],pelourinho,Imóvel de Interesse Público
http://www.wikidata.org/entity/Q7228117,Ponte Velha,DGPC-3929414,Macieira de Cambra,Vale de Cambra,[http://www.patrimoniocultural.gov.pt/pt/patrimonio/patrimonio-imovel/pesquisa-do-patrimonio/classificado-ou-em-vias-de-classificacao/geral/view/3929414 DGPC]<br>[http://www.monumentos.gov.pt/Site/APP_PagesUser/SIPA.aspx?id=9803 SIPA],Ponte Velha (Macieira de Cambra),Images from Wiki Loves Monuments 2022 in Portugal - Aveiro|Ponte Velha (Macieira de Cambra),[[Imagem:Camera-photo_Upload.svg|x60px|sub|alt=Carregar foto|link=https://commons.wikimedia.org/wiki/special:uploadWizard?campaign=wlm-pt&id=Q7228117&descriptionlang=pt&description=Ponte%20Velha%20-%20ponte%20em%20Vale%20de%20Cambra%2C%20Portugal&categories=Images%20from%20Wiki%20Loves%20Monuments%202022%20in%20Portugal%20-%20Aveiro%7CPonte%20Velha%20%28Macieira%20de%20Cambra%29]],ponte,sem protecção legal
